Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Demand_Category,Month
3307,21/06/2018,11,25.5,57.0,1.8,943,16.3,3.01,0.0,0.0,Summer,No Holiday,Yes,6299150,2,6
3308,15/05/2018,11,24.8,36.0,1.8,973,8.7,2.7,0.0,0.0,Spring,No Holiday,Yes,5137441,1,5
3309,22/06/2018,20,25.4,31.0,2.5,2000,7.0,,0.0,0.0,Summer,No Holiday,Yes,13147071,2,6
3310,13/02/2018,15,,40.0,5.3,1950,-8.6,1.96,0.0,0.0,Winter,No Holiday,Yes,2229399,1,2
3311,22/01/2018,7,-0.4,34.0,1.0,1989,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2350281,1,1
3312,16/02/2018,17,2.5,48.0,4.2,1979,-7.4,0.76,0.0,0.0,Winter,Holiday,Yes,1938897,1,2
3313,3/7/2018,17,32.4,50.0,2.2,2000,20.6,1.92,0.0,0.0,Summer,No Holiday,Yes,10202597,2,7
3314,29/05/2018,17,23.9,65.0,1.9,1425,16.9,1.02,0.0,0.0,Spring,No Holiday,Yes,10506662,2,5
3315,29/08/2018,21,23.7,98.0,0.6,410,23.3,0.0,5.5,0.0,Summer,No Holiday,Yes,908224,0,8
3316,24/01/2018,1,-15.0,31.0,2.5,2000,-28.3,0.0,0.0,0.9,Winter,No Holiday,Yes,1033560,0,1
3317,1/6/2018,17,29.2,35.0,4.3,1967,12.1,1.87,0.0,0.0,Summer,No Holiday,Yes,11219049,2,6
3318,18/06/2018,23,22.3,59.0,1.1,1892,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,9536250,2,6
3319,3/1/2018,18,-3.1,39.0,2.1,2000,-15.1,0.0,0.0,0.0,Winter,No Holiday,Yes,3868104,1,1
3320,20/12/2017,8,-7.8,65.0,1.1,1738,-13.2,0.0,0.0,2.0,Winter,No Holiday,Yes,2681632,1,12
3321,1/5/2018,0,18.3,78.0,0.8,349,14.3,0.0,0.0,0.0,Spring,Holiday,Yes,4689799,1,5
3322,14/03/2018,20,17.2,60.0,2.5,1993,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,6549230,2,3
3323,6/6/2018,9,22.9,56.0,2.3,763,13.6,1.74,0.0,0.0,Summer,Holiday,Yes,5751280,1,6
3324,20/08/2018,11,31.2,45.0,1.9,1810,17.8,2.72,0.0,0.0,Summer,No Holiday,Yes,3775716,1,8
3325,6/8/2018,19,32.2,65.0,0.8,1894,24.7,0.1,0.0,0.0,Summer,No Holiday,Yes,8776003,2,8
3326,16/10/2018,18,16.9,47.0,1.4,1637,5.5,0.11,0.0,0.0,Autumn,No Holiday,Yes,13892802,2,10
3327,19/07/2018,5,23.6,88.0,0.2,604,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2554377,1,7
3328,8/3/2018,17,7.5,64.0,4.3,538,1.1,0.88,0.0,0.0,Spring,No Holiday,Yes,4553622,1,3
3329,4/10/2018,17,24.2,44.0,1.5,2000,11.1,0.58,0.0,0.0,Autumn,No Holiday,No,728008,0,10
3330,7/6/2018,15,29.3,41.0,2.0,609,14.6,2.63,0.0,0.0,Summer,No Holiday,Yes,6894092,2,6
3331,26/04/2018,3,11.3,66.0,1.0,1506,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1911017,1,4
3332,27/04/2018,14,,32.0,2.8,1124,4.7,2.91,0.0,0.0,Spring,No Holiday,Yes,6345575,2,4
3333,6/11/2018,19,13.3,72.0,1.1,234,8.3,0.0,0.0,0.0,Autumn,No Holiday,No,450617,0,11
3335,4/12/2017,1,4.3,87.0,0.5,221,2.3,0.0,,0.0,Winter,No Holiday,Yes,972862,0,12
3337,14/03/2018,21,16.8,67.0,2.0,1775,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,6088528,2,3
3338,22/09/2018,1,19.5,83.0,1.5,1459,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,4786657,1,9
3339,24/06/2018,20,26.1,49.0,1.9,1960,14.5,,0.0,0.0,Summer,No Holiday,Yes,12041688,2,6
3340,20/03/2018,6,3.9,43.0,3.4,2000,-7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1742911,1,3
3341,8/4/2018,18,3.0,89.0,1.5,283,1.3,0.07,1.9,0.0,Spring,No Holiday,Yes,640031,0,4
3342,20/11/2018,7,0.5,53.0,1.1,2000,-7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,5097249,1,11
3343,1/10/2018,19,16.2,62.0,2.2,2000,8.9,0.0,,0.0,Autumn,No Holiday,Yes,10721243,2,10
3344,23/11/2018,20,2.7,27.0,1.2,2000,-14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,4355219,1,11
3345,6/5/2018,18,20.2,66.0,1.0,2000,13.6,1.1,0.0,0.0,Spring,No Holiday,Yes,9570702,2,5
3346,10/12/2017,7,-0.4,92.0,1.1,121,-1.5,0.0,0.0,4.0,Winter,No Holiday,Yes,535387,0,12
3347,14/05/2018,9,15.1,74.0,0.6,437,10.4,0.76,0.0,0.0,Spring,No Holiday,Yes,5955859,2,5
3348,22/06/2018,8,21.9,58.0,1.2,771,13.2,1.29,0.0,0.0,Summer,No Holiday,Yes,12591382,2,6
3349,26/10/2018,7,12.6,63.0,0.8,1265,5.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,3867740,1,10
3350,28/03/2018,18,17.0,53.0,3.1,1855,7.3,0.35,0.0,0.0,Spring,No Holiday,Yes,10173527,2,3
3351,14/05/2018,0,12.7,89.0,1.2,340,10.9,,0.0,0.0,Spring,No Holiday,Yes,3919135,1,5
3352,11/10/2018,16,13.8,36.0,2.9,2000,-1.0,0.98,0.0,0.0,Autumn,No Holiday,Yes,6711713,2,10
3353,31/12/2017,0,0.9,95.0,1.8,63,0.1,0.0,0.2,0.2,Winter,Holiday,Yes,1124173,0,12
3354,15/06/2018,16,26.5,45.0,1.6,2000,13.5,1.91,0.0,0.0,Summer,No Holiday,Yes,9218975,2,6
3355,21/08/2018,9,24.4,82.0,3.0,1847,21.1,0.6,,0.0,Summer,No Holiday,Yes,5239530,1,8
3356,4/4/2018,10,10.7,81.0,1.4,2000,7.5,0.57,0.0,0.0,Spring,No Holiday,Yes,2937562,1,4
3357,30/07/2018,16,36.4,40.0,1.1,2000,20.6,1.79,0.0,0.0,Summer,No Holiday,Yes,4852113,1,7
3358,29/12/2017,4,0.6,65.0,0.4,712,-5.2,,0.0,0.0,Winter,No Holiday,Yes,1371980,0,12
3359,8/6/2018,15,26.2,51.0,3.3,1104,15.2,2.87,0.0,0.0,Summer,No Holiday,Yes,7759434,2,6
3360,4/12/2017,12,-0.3,38.0,4.8,1823,-12.9,1.11,0.0,0.0,Winter,No Holiday,Yes,2215712,1,12
3361,7/6/2018,17,28.2,51.0,3.3,879,17.0,1.73,0.0,0.0,Summer,No Holiday,Yes,10863124,2,6
3362,29/08/2018,14,26.8,77.0,3.5,1965,22.4,0.11,0.0,0.0,Summer,No Holiday,Yes,2555885,1,8
3363,11/12/2017,23,-10.7,53.0,1.2,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1237365,0,12
3364,14/03/2018,1,13.7,73.0,2.2,1182,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2497413,1,3
3365,17/10/2018,6,8.8,77.0,0.2,1077,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2994854,1,10
3367,10/6/2018,12,23.2,50.0,2.2,1988,12.1,,0.0,0.0,Summer,No Holiday,Yes,7582134,2,6
3368,26/02/2018,7,-3.1,68.0,0.8,1417,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2655513,1,2
3369,23/06/2018,7,21.3,44.0,0.5,1911,8.5,0.2,0.0,0.0,Summer,No Holiday,Yes,3436039,1,6
3370,3/5/2018,6,7.9,86.0,2.0,1070,5.6,0.01,0.0,0.0,Spring,No Holiday,Yes,2833428,1,5
3371,21/06/2018,4,19.6,87.0,1.2,465,17.3,0.0,0.0,0.0,Summer,No Holiday,Yes,1794986,1,6
3372,29/04/2018,12,20.5,31.0,2.6,1299,2.7,2.79,0.0,0.0,Spring,No Holiday,Yes,7860875,2,4
3373,2/11/2018,8,4.7,72.0,1.0,1306,0.0,0.12,0.0,0.0,Autumn,No Holiday,Yes,10013986,2,11
3374,5/9/2018,14,27.9,42.0,5.0,1914,13.7,2.79,0.0,0.0,Autumn,No Holiday,Yes,5355193,1,9
3375,4/5/2018,4,9.5,66.0,1.1,1737,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1212212,0,5
3376,2/1/2018,6,-3.2,67.0,0.4,1409,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1207489,0,1
3377,30/11/2018,20,3.4,37.0,2.3,2000,-9.9,,0.0,0.0,Autumn,No Holiday,Yes,4753282,1,11
3378,28/08/2018,23,22.8,97.0,1.0,600,22.2,0.0,3.5,0.0,Summer,No Holiday,Yes,1133161,0,8
3379,30/12/2017,3,-1.1,83.0,0.8,237,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,763709,0,12
3380,5/10/2018,23,16.3,91.0,1.8,1811,14.8,0.0,0.5,0.0,Autumn,No Holiday,Yes,872435,0,10
3381,7/12/2017,10,,83.0,0.7,311,-1.4,,0.0,0.7,Winter,No Holiday,Yes,1909753,1,12
3383,31/12/2017,4,-0.2,87.0,3.5,246,-2.1,0.0,0.0,1.2,Winter,Holiday,Yes,961292,0,12
3384,9/6/2018,23,20.7,66.0,1.6,2000,14.1,0.0,0.0,0.0,Summer,No Holiday,Yes,4792478,1,6
3385,16/02/2018,16,3.3,38.0,3.8,1921,-9.6,,0.0,0.0,Winter,Holiday,Yes,1197234,0,2
3386,19/09/2018,7,19.0,74.0,0.8,1650,14.2,0.03,0.0,0.0,Autumn,No Holiday,No,394404,0,9
3387,15/03/2018,10,14.2,98.0,1.2,299,13.8,0.14,0.0,0.0,Spring,No Holiday,Yes,413953,0,3
3388,27/12/2017,7,-10.1,38.0,2.3,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2130398,1,12
3389,15/02/2018,1,-1.1,38.0,2.8,1999,-13.6,0.0,0.0,0.0,Winter,Holiday,Yes,738095,0,2
3390,18/05/2018,11,16.6,96.0,0.7,539,15.9,0.41,0.0,0.0,Spring,No Holiday,Yes,2745152,1,5
3391,25/11/2018,3,2.6,88.0,0.9,319,0.8,0.0,0.0,2.8,Autumn,No Holiday,Yes,1516165,1,11
3392,5/11/2018,4,8.0,81.0,0.4,666,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,1214188,0,11
3393,12/6/2018,22,20.0,70.0,1.0,2000,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,12119396,2,6
3395,27/05/2018,3,18.5,62.0,0.8,1073,11.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2513702,1,5
3396,22/09/2018,2,19.4,85.0,0.0,1533,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,3515531,1,9
3397,24/12/2017,19,1.1,68.0,4.4,695,-4.1,0.0,0.0,0.0,Winter,Holiday,Yes,1122793,0,12
3398,20/05/2018,11,18.7,30.0,1.9,2000,0.7,1.66,0.0,0.0,Spring,No Holiday,Yes,5696054,2,5
3399,20/11/2018,19,8.7,34.0,2.2,1857,-6.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,7320970,2,11
3400,27/10/2018,14,10.8,37.0,4.4,2000,-3.3,,0.0,0.0,Autumn,No Holiday,Yes,6802586,2,10
3401,12/8/2018,23,28.7,81.0,0.4,1586,25.1,,0.0,0.0,Summer,No Holiday,Yes,4571297,1,8
3402,4/1/2018,9,-7.9,48.0,,1926,-17.0,,0.0,0.0,Winter,No Holiday,Yes,2275416,1,1
3403,2/2/2018,4,-6.7,65.0,1.1,1705,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1083278,0,2
3404,5/6/2018,11,26.8,37.0,1.6,1639,10.8,2.91,0.0,0.0,Summer,No Holiday,Yes,5233687,1,6
3405,12/8/2018,6,27.2,66.0,0.9,2000,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,1604725,1,8
3406,2/9/2018,18,27.9,52.0,1.7,2000,17.1,0.2,0.0,0.0,Autumn,No Holiday,Yes,11888690,2,9
3407,29/05/2018,1,20.3,55.0,1.1,1756,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4266633,1,5
3408,18/10/2018,4,8.1,78.0,0.6,2000,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1094420,0,10
3409,24/09/2018,12,20.3,34.0,2.6,2000,3.9,,0.0,0.0,Autumn,Holiday,Yes,4578072,1,9
3410,5/6/2018,17,28.1,37.0,3.6,1346,12.0,1.56,0.0,0.0,Summer,No Holiday,Yes,11607539,2,6
3411,25/06/2018,5,21.5,84.0,0.3,569,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2450080,1,6
3412,1/6/2018,7,18.1,64.0,0.6,923,11.1,0.47,0.0,0.0,Summer,No Holiday,Yes,7940199,2,6
3416,28/06/2018,16,25.2,81.0,3.6,961,21.6,,0.0,0.0,Summer,No Holiday,Yes,4730945,1,6
3417,3/11/2018,18,14.2,51.0,1.5,990,4.1,0.02,0.0,0.0,Autumn,No Holiday,No,264917,0,11
3418,24/02/2018,6,1.2,83.0,2.5,245,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1332031,0,2
3419,29/10/2018,3,5.0,67.0,0.8,2000,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1238182,0,10
3420,13/10/2018,4,7.1,79.0,1.2,1567,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1685439,1,10
3421,13/09/2018,7,20.5,69.0,1.4,2000,14.6,0.03,0.0,0.0,Autumn,No Holiday,Yes,8061244,2,9
3422,11/6/2018,1,19.8,59.0,1.3,2000,11.5,0.0,0.0,0.0,Summer,No Holiday,Yes,3203476,1,6
3424,27/04/2018,1,11.5,57.0,1.8,1471,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,3005683,1,4
3425,29/08/2018,16,27.0,76.0,3.8,1875,22.3,0.21,0.0,0.0,Summer,No Holiday,Yes,1532052,1,8
3426,16/12/2017,4,-5.0,70.0,2.7,702,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1165802,0,12
3427,27/07/2018,21,30.3,75.0,1.1,1289,25.3,0.0,0.0,0.0,Summer,No Holiday,Yes,8221575,2,7
3430,30/04/2018,10,19.5,54.0,1.1,451,9.9,1.88,0.0,0.0,Spring,No Holiday,Yes,4413703,1,4
3431,3/10/2018,3,12.6,78.0,0.6,1907,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes,2930913,1,10
3432,13/06/2018,9,22.6,59.0,1.6,1030,14.1,1.8,0.0,0.0,Summer,No Holiday,Yes,6780007,2,6
3433,27/02/2018,6,0.6,50.0,0.4,985,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1710825,0,2
3434,8/12/2017,15,-0.8,26.0,3.3,1977,-17.9,0.87,,0.0,Winter,No Holiday,Yes,2057053,1,12
3435,7/10/2018,1,16.0,88.0,,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,3996515,1,10
3436,2/12/2017,16,6.4,48.0,2.6,1945,-3.8,0.22,0.0,0.0,Winter,No Holiday,Yes,3892323,1,12
3438,19/09/2018,16,25.6,41.0,1.2,1594,11.3,0.65,0.0,0.0,Autumn,No Holiday,No,868415,0,9
3439,7/11/2018,17,14.9,73.0,0.9,854,10.0,0.04,0.0,0.0,Autumn,No Holiday,Yes,6349635,2,11
3440,25/10/2018,3,9.1,79.0,0.2,1689,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2069714,1,10
3441,30/04/2018,8,15.8,73.0,0.5,357,10.9,0.39,0.0,0.0,Spring,No Holiday,Yes,8957071,2,4
3442,8/8/2018,21,29.7,71.0,3.2,1934,23.8,0.0,,0.0,Summer,No Holiday,Yes,10077122,2,8
3443,30/07/2018,22,32.5,50.0,1.2,2000,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes,8461220,2,7
3446,16/12/2017,3,-4.5,71.0,1.6,651,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1233995,0,12
3447,30/10/2018,14,10.7,33.0,1.7,2000,-4.9,2.12,0.0,0.0,Autumn,No Holiday,Yes,4899154,1,10
3449,3/9/2018,13,24.9,78.0,1.5,1910,20.7,0.72,0.0,0.0,Autumn,No Holiday,Yes,4428308,1,9
3450,15/03/2018,20,10.5,97.0,1.8,372,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3132672,1,3
3451,15/09/2018,20,23.5,80.0,1.7,1621,19.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,8084323,2,9
3452,25/03/2018,15,16.7,38.0,3.1,265,2.2,2.27,0.0,0.0,Spring,No Holiday,Yes,5350382,1,3
3453,4/12/2017,7,0.2,68.0,3.4,702,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2706491,1,12
3454,25/01/2018,5,-15.8,37.0,2.7,2000,-27.1,0.0,,0.7,Winter,No Holiday,Yes,265497,0,1
3455,18/04/2018,0,9.6,44.0,2.2,1417,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3679354,1,4
3456,29/12/2017,21,1.0,77.0,1.5,297,-2.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1905683,1,12
3457,9/8/2018,12,31.1,63.0,3.0,1795,23.2,1.14,0.0,0.0,Summer,No Holiday,Yes,3491856,1,8
3458,3/3/2018,7,0.1,43.0,1.4,1502,-11.0,0.0,0.0,0.0,Spring,No Holiday,Yes,955209,0,3
3459,17/09/2018,16,,37.0,,1935,11.5,1.9,0.0,0.0,Autumn,No Holiday,Yes,8131365,2,9
3460,26/11/2018,12,9.1,57.0,1.1,562,1.0,1.69,0.0,0.0,Autumn,No Holiday,Yes,4613687,1,11
3461,5/9/2018,0,21.1,64.0,1.5,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,5395573,1,9
3462,4/7/2018,17,31.2,56.0,3.4,1943,21.3,1.82,0.0,0.0,Summer,No Holiday,Yes,9363743,2,7
3463,2/2/2018,18,0.5,37.0,3.0,1733,-12.5,0.06,0.0,0.0,Winter,No Holiday,Yes,3204643,1,2
3464,29/06/2018,2,22.2,96.0,0.8,269,21.5,0.0,0.2,0.0,Summer,No Holiday,Yes,2512868,1,6
3465,6/12/2017,3,-3.2,78.0,0.0,1808,-6.4,0.0,0.2,0.4,Winter,No Holiday,Yes,514025,0,12
3466,12/6/2018,7,17.1,77.0,1.5,1748,13.0,0.49,0.0,0.0,Summer,No Holiday,Yes,8188865,2,6
3467,22/06/2018,0,20.7,67.0,1.9,885,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,6303390,2,6
3468,3/11/2018,16,18.7,25.0,,1605,-1.7,1.07,,0.0,Autumn,No Holiday,No,851452,0,11
3469,20/06/2018,8,20.6,77.0,1.2,566,16.4,,0.0,0.0,Summer,No Holiday,Yes,13363476,2,6
3470,15/07/2018,3,24.8,86.0,0.2,1354,22.2,,0.0,0.0,Summer,No Holiday,Yes,2420222,1,7
3471,6/1/2018,20,-2.1,41.0,1.1,1578,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1441973,1,1
3472,22/08/2018,14,36.2,36.0,,1985,18.7,2.87,0.0,0.0,Summer,No Holiday,Yes,3933408,1,8
3474,10/12/2017,3,0.3,53.0,0.5,1748,-8.1,,0.0,0.0,Winter,No Holiday,Yes,1381558,0,12
3475,5/4/2018,2,9.0,63.0,2.1,2000,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1200733,1,4
3476,12/6/2018,2,17.7,87.0,1.2,2000,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2749343,1,6
3477,24/12/2017,17,2.2,86.0,2.6,605,0.0,0.04,0.0,0.0,Winter,Holiday,Yes,623392,0,12
3479,13/04/2018,10,15.7,18.0,,1980,-8.6,1.66,0.0,0.0,Spring,No Holiday,Yes,4345009,1,4
3480,18/01/2018,4,3.3,80.0,2.1,232,0.1,0.0,,0.0,Winter,No Holiday,Yes,696957,0,1
3481,8/2/2018,11,-3.1,39.0,1.2,1495,-15.1,1.54,0.0,0.0,Winter,No Holiday,Yes,1408455,1,2
3482,13/06/2018,2,18.4,75.0,,1986,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,5272747,1,6
3483,28/11/2018,0,5.1,36.0,2.2,774,-8.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,3006876,1,11
3484,20/07/2018,2,25.7,84.0,0.1,1293,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,3443268,1,7
3485,1/3/2018,7,2.6,89.0,4.3,320,0.9,0.0,0.0,0.0,Spring,Holiday,Yes,721925,0,3
3486,7/4/2018,10,4.3,31.0,4.9,1661,-11.3,1.77,0.0,0.0,Spring,No Holiday,Yes,2828917,1,4
3487,10/3/2018,4,0.9,81.0,0.6,620,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,1450231,0,3
3488,12/6/2018,8,19.0,67.0,1.1,1976,12.7,1.29,0.0,0.0,Summer,No Holiday,Yes,13460020,2,6
3489,24/02/2018,15,6.7,24.0,2.7,1536,-12.4,1.95,0.0,0.0,Winter,No Holiday,Yes,3208523,1,2
3490,11/10/2018,5,6.6,73.0,1.1,2000,2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1533919,0,10
3491,7/4/2018,14,8.1,24.0,4.7,1914,-11.3,,0.0,0.0,Spring,No Holiday,Yes,5772412,1,4
3492,1/1/2018,17,1.8,33.0,3.3,1913,-12.8,0.18,0.0,0.0,Winter,Holiday,Yes,1656109,1,1
3494,16/02/2018,18,1.4,56.0,3.2,1932,-6.4,,0.0,0.0,Winter,Holiday,Yes,1328422,0,2
3495,30/07/2018,12,33.6,48.0,1.6,2000,21.0,1.89,,0.0,Summer,No Holiday,Yes,3527098,1,7
3496,7/9/2018,6,20.2,70.0,1.6,1690,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,3818626,1,9
3498,31/08/2018,9,24.1,69.0,0.9,1662,18.0,0.76,0.0,0.0,Summer,No Holiday,Yes,5391754,1,8
3499,22/04/2018,1,15.9,39.0,0.2,2000,1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,3858533,1,4
3500,24/07/2018,16,34.9,51.0,2.0,1221,23.2,0.76,0.0,0.0,Summer,No Holiday,Yes,4469024,1,7
3501,31/07/2018,15,37.8,34.0,1.8,1965,19.2,2.81,0.0,0.0,Summer,No Holiday,Yes,3577432,1,7
3502,16/12/2017,9,-7.2,47.0,2.8,1724,-16.6,0.18,,0.0,Winter,No Holiday,Yes,1317401,1,12
3503,5/12/2017,22,-2.8,49.0,0.0,2000,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2268703,1,12
3504,9/4/2018,2,2.2,88.0,0.5,508,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1247927,0,4
3505,28/12/2017,12,-0.8,38.0,1.0,1686,-13.3,0.75,,0.0,Winter,No Holiday,Yes,2345012,1,12
3506,14/03/2018,0,13.6,79.0,2.2,862,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2794631,1,3
3507,7/4/2018,9,3.4,37.0,3.6,1668,-9.9,1.07,0.0,0.0,Spring,No Holiday,Yes,2789905,1,4
3508,14/12/2017,10,-7.7,43.0,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes,1680354,1,12
3509,18/06/2018,0,21.3,74.0,1.4,963,16.4,0.0,,0.0,Summer,No Holiday,Yes,5179185,1,6
3510,27/01/2018,2,-15.3,43.0,0.6,1867,-25.0,0.0,0.0,0.3,Winter,No Holiday,Yes,802583,0,1
3511,5/10/2018,8,16.9,72.0,1.3,2000,11.8,0.04,,0.0,Autumn,No Holiday,Yes,1665636,1,10
3512,12/9/2018,0,20.2,54.0,1.2,2000,10.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,5608344,1,9
3513,26/05/2018,1,16.2,63.0,0.7,1328,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,4293816,1,5
3515,5/9/2018,10,25.4,49.0,3.9,1996,13.9,2.13,0.0,0.0,Autumn,No Holiday,Yes,4926076,1,9
3516,2/11/2018,1,6.6,69.0,0.0,1512,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,3276467,1,11
3518,19/06/2018,20,22.4,62.0,2.2,1041,14.7,,0.0,0.0,Summer,No Holiday,Yes,13441583,2,6
3519,4/12/2017,0,4.2,88.0,0.6,216,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1836917,1,12
3521,13/03/2018,8,8.0,48.0,0.4,711,-2.3,0.12,0.0,0.0,Spring,No Holiday,Yes,7083690,2,3
3522,7/8/2018,22,29.8,75.0,1.4,1609,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,8949048,2,8
3523,30/11/2018,14,7.8,20.0,2.2,2000,-13.8,1.67,0.0,0.0,Autumn,No Holiday,Yes,4754802,1,11
3525,11/12/2017,0,-2.5,39.0,3.4,2000,-14.5,,0.0,0.0,Winter,No Holiday,Yes,1437101,0,12
3527,21/08/2018,16,30.4,53.0,2.0,1990,19.7,1.82,,0.0,Summer,No Holiday,Yes,6324721,2,8
3528,9/12/2017,15,5.2,30.0,2.0,1963,-11.0,0.84,0.0,0.0,Winter,No Holiday,Yes,3261015,1,12
3529,7/2/2018,10,-9.6,39.0,0.7,1580,-21.0,1.06,0.0,0.0,Winter,No Holiday,Yes,1540809,0,2
3530,15/10/2018,0,12.6,78.0,1.3,1427,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,3372500,1,10
3531,5/12/2017,1,-6.5,41.0,2.8,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1603571,1,12
3532,26/07/2018,17,33.1,59.0,2.9,1038,24.0,1.14,0.0,0.0,Summer,No Holiday,Yes,8173170,2,7
3533,19/10/2018,6,7.2,77.0,0.5,2000,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2934885,1,10
3534,28/08/2018,22,22.9,97.0,1.3,2000,22.3,0.0,0.5,0.0,Summer,No Holiday,Yes,808909,0,8
3535,28/12/2017,13,0.8,46.0,1.4,1598,-9.5,0.8,0.0,0.0,Winter,No Holiday,Yes,1997094,1,12
3536,16/03/2018,23,4.2,47.0,1.3,2000,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2850522,1,3
3537,26/10/2018,0,12.5,57.0,,1877,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,4401765,1,10
3538,19/06/2018,2,20.2,71.0,1.2,1414,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,3455802,1,6
3539,26/05/2018,18,27.0,33.0,2.2,822,9.3,1.07,0.0,0.0,Spring,No Holiday,Yes,11054598,2,5
3540,20/04/2018,0,12.4,56.0,0.5,1028,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3768399,1,4
3541,30/05/2018,7,18.9,85.0,0.6,289,16.3,0.12,0.0,0.0,Spring,No Holiday,Yes,6301896,2,5
3542,18/01/2018,6,2.2,82.0,2.0,211,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1130930,0,1
3543,18/06/2018,20,25.7,43.0,2.1,2000,12.1,,0.0,0.0,Summer,No Holiday,Yes,12598703,2,6
3544,22/12/2017,21,6.1,70.0,2.2,763,1.0,0.0,0.0,0.0,Winter,Holiday,Yes,2020683,1,12
3545,31/08/2018,4,23.2,83.0,1.6,1102,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes,1829532,0,8
